yearOfRegistration,gender,ageBroad,majorityStatusAtExploit,traffickMonths,citizenship,CountryOfExploitation,meansOfControlDebtBondage,meansOfControlTakesEarnings,meansOfControlThreats,meansOfControlPsychologicalAbuse,meansOfControlPhysicalAbuse,meansOfControlSexualAbuse,meansOfControlFalsePromises,meansOfControlPsychoactiveSubstances,meansOfControlRestrictsMovement,meansOfControlRestrictsMedicalCare,meansOfControlExcessiveWorkingHours,meansOfControlThreatOfLawEnforce,meansOfControlWithholdsNecessities,meansOfControlWithholdsDocuments,meansOfControlOther,isForcedLabour,isSexualExploit,isOtherExploit,typeOfLabourAgriculture,typeOfLabourConstruction,typeOfLabourDomesticWork,typeOfLabourHospitality,typeOfLabourOther,typeOfSexProstitution,typeOfSexPornography,typeOfSexOther,recruiterRelationIntimatePartner,recruiterRelationFriend,recruiterRelationFamily,recruiterRelationOther
2018,Female,21--23,Adult,,,USA,,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,21--23,Adult,,,USA,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
2018,Female,21--23,Adult,,,USA,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
2018,Female,21--23,Adult,,,USA,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,21--23,Adult,,,USA,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,21--23,Adult,,,USA,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,21--23,Adult,,,USA,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,21--23,Adult,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,21--23,Adult,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,21--23,Adult,,USA,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,21--23,Adult,,USA,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,21--23,Adult,,USA,USA,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,21--23,Adult,,USA,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,21--23,Minor,,,USA,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,21--23,Minor,,,USA,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,21--23,Minor,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,
2018,Female,21--23,Minor,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,
2018,Female,21--23,Minor,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,
2018,Female,21--23,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,
2018,Female,21--23,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,21--23,Minor,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,21--23,Minor,,USA,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,24--26,,,,USA,,,,,,,,,1,,,,,,1,,1,,,,,,,1,,,,,,
2018,Female,24--26,,,,USA,,,,,,,,,1,,,,,,1,,1,,,,,,,1,,,,,,
2018,Female,24--26,,,,USA,,,,,1,,,,1,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,24--26,,,,USA,,,,,1,,,,1,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,24--26,,,,USA,,,,,1,,,,1,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,24--26,,,,USA,,,,,1,,,1,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,24--26,,,,USA,,,,,1,,,1,,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,24--26,,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,1,,,
2018,Female,24--26,,,,USA,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,1,,,
2018,Female,24--26,,,,USA,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,1,,,
2018,Female,24--26,,,,USA,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,24--26,,,,USA,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,24--26,,,,USA,,,,1,,,,1,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,24--26,,,,USA,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,24--26,,,,USA,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,24--26,,,,USA,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,24--26,,,,USA,,,,1,1,,,,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,24--26,,,,USA,,,,1,1,,,,,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,24--26,,,,USA,,,,1,1,,,,,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,24--26,,,,USA,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1
2018,Female,24--26,,,,USA,,,1,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,
2018,Female,24--26,,,,USA,,,1,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,24--26,,,,USA,,,1,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,24--26,,,,USA,,,1,,1,,,,,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,24--26,,,,USA,,,1,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,24--26,,,,USA,,,1,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,24--26,,,,USA,,,1,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,24--26,,,,USA,,,1,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,24--26,,,USA,USA,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,24--26,,,USA,USA,,,,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,24--26,,,USA,USA,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,24--26,,,USA,USA,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,24--26,,,USA,USA,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,24--26,Adult,,,USA,,,,,,,,1,,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,24--26,Adult,,,USA,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,24--26,Adult,,,USA,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,24--26,Adult,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,24--26,Adult,,,USA,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,24--26,Adult,,,USA,,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,24--26,Adult,,,USA,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,24--26,Adult,,,USA,,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,24--26,Adult,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,24--26,Adult,,USA,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,24--26,Adult,,USA,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,24--26,Adult,,USA,USA,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,24--26,Adult,,USA,USA,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,24--26,Adult,,USA,USA,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,
2018,Female,24--26,Adult,,USA,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,24--26,Adult,,USA,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,27--29,,,,USA,,,,,,,,1,,,,,,,1,,1,,,,,,,1,,,,,,
2018,Female,27--29,,,,USA,,,,,,,,1,,,,,,,1,,1,,,,,,,1,,,,,,
2018,Female,27--29,,,,USA,,,,,,1,,,1,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,27--29,,,,USA,,,,,1,,,,1,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,27--29,,,,USA,,,,,1,,,1,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,27--29,,,,USA,,,,,1,,,1,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,27--29,,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,1,,,
2018,Female,27--29,,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,1,,,
2018,Female,27--29,,,,USA,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,1,,,
2018,Female,27--29,,,,USA,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,1,
2018,Female,27--29,,,,USA,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,,,1,
2018,Female,27--29,,,,USA,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,27--29,,,,USA,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,27--29,,,,USA,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,27--29,,,,USA,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,27--29,,,,USA,,,,1,,,,1,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,27--29,,,,USA,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,27--29,,,,USA,,,,1,1,,,,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,27--29,,,,USA,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,1,,,
2018,Female,27--29,,,,USA,,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,1
2018,Female,27--29,,,,USA,,,1,,,,,1,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,27--29,,,,USA,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,27--29,,,USA,USA,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,27--29,,,USA,USA,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,27--29,,,USA,USA,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,,
2018,Female,27--29,,,USA,USA,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,27--29,,,USA,USA,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,27--29,,,USA,USA,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,27--29,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,
2018,Female,27--29,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,1,,,
2018,Female,27--29,Adult,,,USA,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,27--29,Adult,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,27--29,Adult,,,USA,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,
2018,Female,27--29,Adult,,,USA,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,27--29,Adult,,,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
2018,Female,27--29,Adult,,,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
2018,Female,27--29,Adult,,,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
2018,Female,27--29,Adult,,,USA,,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,27--29,Adult,,,USA,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,27--29,Adult,,USA,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,27--29,Adult,,USA,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,1,,,
2018,Female,30--38,,,,USA,,,,,,,,,1,,,,,,1,,1,,,,,,,1,,,,,,
2018,Female,30--38,,,,USA,,,,,,,,,1,,,,,,1,1,1,,,,,,,,,,,,,
2018,Female,30--38,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,1,,,1,,,
2018,Female,30--38,,,,USA,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,1
2018,Female,30--38,,,,USA,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,1
2018,Female,30--38,,,,USA,,,,,,1,,,,,,,,,,,1,,,,,,,1,,,1,,,
2018,Female,30--38,,,,USA,,,,,,1,,,1,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,30--38,,,,USA,,,,,,1,,,1,,,,,1,,,1,,,,,,,,,,,,,
2018,Female,30--38,,,,USA,,,,,,1,,,1,,,,1,,,,1,,,,,,,,,,,,,
2018,Female,30--38,,,,USA,,,,,,1,,1,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,,,,USA,,,,,,1,,1,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,30--38,,,,USA,,,,,,1,,1,,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,30--38,,,,USA,,,,,1,,,,,,,,,,1,,1,,,,,,,1,,,,,,
2018,Female,30--38,,,,USA,,,,,1,,,1,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,30--38,,,,USA,,,,,1,,,1,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,30--38,,,,USA,,,,,1,1,,,,,,,,,,1,1,,,,,,,,,,,,,
2018,Female,30--38,,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,1,,1,,,
2018,Female,30--38,,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,1,,,
2018,Female,30--38,,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,1,,,1,,,
2018,Female,30--38,,,,USA,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,1
2018,Female,30--38,,,,USA,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,,,,USA,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,,,,USA,,,,1,,,,,1,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,30--38,,,,USA,,,,1,,,,,1,,,,,,,1,,,,,,,1,,,,,,,
2018,Female,30--38,,,,USA,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,1,
2018,Female,30--38,,,,USA,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,,,,USA,,,,1,,,,1,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,30--38,,,,USA,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,,,,USA,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,,,,USA,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,,,,USA,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,,,,USA,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,,,,USA,,,,1,1,,,,,,,,1,,,,1,,,,,,,,,,,,,
2018,Female,30--38,,,,USA,,,,1,1,,,,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,,,,USA,,,1,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,
2018,Female,30--38,,,,USA,,,1,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,
2018,Female,30--38,,,,USA,,,1,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,
2018,Female,30--38,,,,USA,,,1,,,,,,1,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,30--38,,,,USA,,,1,,,,,,1,,1,,,,,1,,,,,,,,,,,,,,
2018,Female,30--38,,,,USA,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,1
2018,Female,30--38,,,,USA,,,1,,,,,1,,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,30--38,,,,USA,,,1,,,1,,,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,30--38,,,,USA,,,1,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,30--38,,,,USA,,,1,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,,,,USA,,,1,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,,,,USA,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,,,,USA,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,,,,USA,,,1,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,30--38,,,,USA,,1,,,,,,,1,,,,,,,1,,,,,,,1,,,,,,,
2018,Female,30--38,,,,USA,1,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,,,USA,USA,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,
2018,Female,30--38,,,USA,USA,,,,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,
2018,Female,30--38,,,USA,USA,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,,,USA,USA,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,,,USA,USA,,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,,,USA,USA,,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,,,USA,USA,,,,,1,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,,,USA,USA,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,,,USA,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,,,USA,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,,,USA,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,,,USA,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,,,USA,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,,,USA,USA,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2018,Female,30--38,,,USA,USA,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,,,USA,USA,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,,,USA,USA,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,,,USA,USA,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,,,USA,USA,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
2018,Female,30--38,,,USA,USA,,1,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,1
2018,Female,30--38,Adult,,,USA,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,
2018,Female,30--38,Adult,,,USA,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,1
2018,Female,30--38,Adult,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,1
2018,Female,30--38,Adult,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,,,,
2018,Female,30--38,Adult,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,30--38,Adult,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,30--38,Adult,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,30--38,Adult,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,30--38,Adult,,,USA,,,,,,1,,,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,Adult,,,USA,,,,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,Adult,,,USA,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,30--38,Adult,,,USA,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,Adult,,,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,1
2018,Female,30--38,Adult,,,USA,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,1,,
2018,Female,30--38,Adult,,,USA,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,
2018,Female,30--38,Adult,,,USA,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,Adult,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,Adult,,USA,USA,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,30--38,Adult,,USA,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,Adult,,USA,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,Adult,,USA,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,Minor,,,USA,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,1,
2018,Female,30--38,Minor,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,
2018,Female,30--38,Minor,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,
2018,Female,30--38,Minor,,,USA,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,30--38,Minor,,,USA,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,
2018,Female,39--47,,,,USA,,,,,1,,,,1,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,39--47,,,,USA,,,,,1,1,,,1,,,,,,,,1,,,,,,,,,,,,,
2018,Female,39--47,,,,USA,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,1,,,
2018,Female,39--47,,,,USA,,,,1,,,,,1,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,39--47,,,,USA,,,,1,,,,,1,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,39--47,,,,USA,,,1,,,,,,1,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,39--47,,,,USA,,,1,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,39--47,,,,USA,,,1,,1,,,1,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,39--47,,,,USA,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,39--47,,,,USA,,,1,1,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,39--47,,,,USA,,,1,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,39--47,,,,USA,,,1,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,39--47,,,USA,USA,,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,39--47,,,USA,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,39--47,,,USA,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,39--47,,,USA,USA,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,39--47,,,USA,USA,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,39--47,Adult,,,USA,,,,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,
2018,Female,39--47,Adult,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,39--47,Adult,,,USA,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,39--47,Adult,,,USA,,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,39--47,Adult,,,USA,,,1,,,1,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,39--47,Adult,,,USA,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,,,,
2018,Female,39--47,Adult,,USA,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,39--47,Adult,,USA,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,48+,,,,USA,,,,,,1,,1,,,,,,,1,,1,,,,,,,,,,,,,
2018,Female,48+,,,,USA,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,48+,,,,USA,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,
2018,Female,48+,,,,USA,,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,
2018,Female,48+,,,USA,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,48+,Adult,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,,
2018,Female,48+,Adult,,,USA,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
2018,Female,48+,Adult,,,USA,,1,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,
2018,Female,48+,Minor,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,
2018,Female,48+,Minor,,,USA,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,
2018,Male,,,,,USA,,,,,,,,,,,,1,,1,,1,,,1,,,,,,,,,,,1
2018,Male,,,,,USA,,,,,,,,,,,1,,1,,,1,,,,,,,1,,,,,,,1
2018,Male,,,,,USA,,,,,,,,,,,1,,1,,,1,,,,,,,1,,,,,,,1
2018,Male,,,,,USA,,,,,,,,,,,1,,1,,,1,,,,,,,1,,,,,,,1
2018,Male,,,,,USA,,,,,,,,,,,1,,1,,,1,,,,,,,1,,,,,,,1
2018,Male,,,,,USA,,,,,,,,,,1,1,1,,,,1,,,1,,,,,,,,,,,
2018,Male,,,,,USA,,,,,,,,,1,,,,,,1,1,,,,,,,1,,,,,,,1
2018,Male,,,,,USA,,,,,,,,,1,,,,1,,,1,,,,,,,1,,,,,,,1
2018,Male,,,,,USA,,,,,,,1,,,,1,1,,,,1,,,,,,,1,,,,,,,
2018,Male,,,,,USA,,,,,,,1,,1,,,,,,,1,,,,,,1,,,,,,,,1
2018,Male,,,,,USA,,,,,,,1,,1,,,,,,,1,,,,,,1,,,,,,,,1
2018,Male,,,,,USA,,,,,1,,,1,1,,,,,,1,,1,,,,,,,,,,,,,
2018,Male,,,,,USA,,,,1,,,,,,,,1,,,,1,,,,,,1,,,,,,,,1
2018,Male,,,,,USA,,,,1,,,,,,,,1,,,,1,,,,,,1,,,,,,,,1
2018,Male,,,,,USA,,,,1,,,,,,,1,1,,,,1,,,1,,,,,,,,,,,
2018,Male,,,,,USA,,,,1,,,,,1,,1,,,,,1,,,,,,,1,,,,,,,
2018,Male,,,,,USA,,,,1,,,,,1,,1,,,,,1,,,,,,,1,,,,,,,
2018,Male,,,,,USA,,,,1,,,,,1,,1,,,,,1,,,,,,,1,,,,,,,
2018,Male,,,,,USA,,,,1,1,,,,1,,,,,,,,1,,,,,,,,,,,,1,
2018,Male,,,,,USA,,,,1,1,,,,1,,,,,,,1,,,,,1,,,,,,,,,
2018,Male,,,,,USA,,,,1,1,1,,,,,,,,,,1,,,,,,,1,,,,,,,
2018,Male,,,,,USA,,,1,,,,,,,,,,1,,,1,,,,,,,1,,,,,,,1
